symbol,instrument_key,support_date,signal_date,entry_date,entry_price,stop_loss
ABCAPITAL,NSE_EQ|INE674K01013,2020-10-28,2020-10-28,2020-10-29,66.0,65.56
ABCAPITAL,NSE_EQ|INE674K01013,2021-04-16,2021-04-16,2021-04-19,116.0,118.2
ABCAPITAL,NSE_EQ|INE674K01013,2024-02-02,2024-02-02,2024-02-05,182.0,169.24
ACC,NSE_EQ|INE012A01025,2016-05-23,2016-05-23,2016-05-24,1418.05,1413.58
ACC,NSE_EQ|INE012A01025,2016-08-12,2016-08-12,2016-08-16,1654.3,1623.31
ACC,NSE_EQ|INE012A01025,2016-08-30,2016-08-30,2016-08-31,1688.6,1648.43
ACC,NSE_EQ|INE012A01025,2018-10-01,2018-10-01,2018-10-03,1565.7,1569.49
ACC,NSE_EQ|INE012A01025,2019-05-23,2019-05-23,2019-05-24,1651.95,1620.84
ACC,NSE_EQ|INE012A01025,2021-04-22,2021-04-22,2021-04-23,1825.9,1827.71
ACC,NSE_EQ|INE012A01025,2021-07-06,2021-07-06,2021-07-07,2031.7,1987.45
ACC,NSE_EQ|INE012A01025,2022-05-16,2022-05-16,2022-05-17,2220.0,2173.03
ACC,NSE_EQ|INE012A01025,2022-05-30,2022-05-30,2022-05-31,2214.9,2205.61
ACC,NSE_EQ|INE012A01025,2023-06-28,2023-06-28,2023-06-30,1819.95,1797.62
ADANIENSOL,NSE_EQ|INE931S01010,2015-12-14,2015-12-14,2015-12-15,38.25,35.17
ADANIENSOL,NSE_EQ|INE931S01010,2016-09-28,2016-09-28,2016-09-29,40.0,39.44
ADANIENSOL,NSE_EQ|INE931S01010,2017-03-01,2017-03-01,2017-03-02,64.85,62.36
ADANIENSOL,NSE_EQ|INE931S01010,2019-01-10,2019-01-10,2019-01-11,217.4,211.44
ADANIENSOL,NSE_EQ|INE931S01010,2019-05-20,2019-05-20,2019-05-21,225.0,217.57
ADANIENSOL,NSE_EQ|INE931S01010,2020-07-28,2020-07-28,2020-07-29,237.6,228.51
ADANIENSOL,NSE_EQ|INE931S01010,2020-08-07,2020-08-07,2020-08-10,254.95,238.63
ADANIENSOL,NSE_EQ|INE931S01010,2021-12-14,2021-12-14,2021-12-15,1872.7,1843.7
ADANIENSOL,NSE_EQ|INE931S01010,2023-09-06,2023-09-06,2023-09-07,858.9,815.55
ADANIENT,NSE_EQ|INE423A01024,2017-05-02,2017-05-02,2017-05-03,113.85,111.28
ADANIENT,NSE_EQ|INE423A01024,2019-10-14,2019-10-14,2019-10-15,147.7,138.92
ADANIENT,NSE_EQ|INE423A01024,2020-01-02,2020-01-02,2020-01-03,210.25,207.86
ADANIENT,NSE_EQ|INE423A01024,2021-09-27,2021-09-27,2021-09-28,1557.0,1476.56
ADANIGREEN,NSE_EQ|INE364U01010,2018-12-11,2018-12-11,2018-12-12,45.4,40.86
ADANIGREEN,NSE_EQ|INE364U01010,2021-11-01,2021-11-01,2021-11-02,1178.0,1158.57
ADANIGREEN,NSE_EQ|INE364U01010,2021-11-03,2021-11-03,2021-11-04,1215.0,1164.25
ADANIGREEN,NSE_EQ|INE364U01010,2022-03-17,2022-03-17,2022-03-21,1939.8,1894.23
ADANIGREEN,NSE_EQ|INE364U01010,2023-06-26,2023-06-26,2023-06-27,970.95,947.77
ADANIGREEN,NSE_EQ|INE364U01010,2024-03-14,2024-03-14,2024-03-15,1902.0,1811.57
ADANIGREEN,NSE_EQ|INE364U01010,2024-03-26,2024-03-26,2024-03-27,1869.7,1845.28
ADANIGREEN,NSE_EQ|INE364U01010,2024-09-16,2024-09-16,2024-09-17,1930.8,1831.46
ADANIPORTS,NSE_EQ|INE742F01042,2015-08-25,2015-08-25,2015-08-26,344.0,329.76
ADANIPORTS,NSE_EQ|INE742F01042,2016-10-18,2016-10-18,2016-10-19,269.0,266.07
ADANIPORTS,NSE_EQ|INE742F01042,2017-05-24,2017-05-24,2017-05-25,344.9,336.79
ADANIPORTS,NSE_EQ|INE742F01042,2017-08-28,2017-08-28,2017-08-29,387.85,384.44
ADANIPORTS,NSE_EQ|INE742F01042,2019-05-20,2019-05-20,2019-05-21,409.0,377.92
ADANIPORTS,NSE_EQ|INE742F01042,2020-01-29,2020-01-29,2020-01-30,381.0,376.95
ADANIPORTS,NSE_EQ|INE742F01042,2022-01-05,2022-01-05,2022-01-06,748.9,734.04
ADANIPORTS,NSE_EQ|INE742F01042,2022-12-19,2022-12-19,2022-12-20,894.1,864.57
ADANIPORTS,NSE_EQ|INE742F01042,2024-03-14,2024-03-14,2024-03-15,1273.8,1257.29
ADANIPORTS,NSE_EQ|INE742F01042,2024-06-05,2024-06-05,2024-06-06,1384.0,1348.35
ADANIPOWER,NSE_EQ|INE814H01029,2017-08-30,2017-08-30,2017-08-31,6.5,6.08
ADANIPOWER,NSE_EQ|INE814H01029,2017-12-07,2017-12-07,2017-12-08,7.0,6.6
ADANIPOWER,NSE_EQ|INE814H01029,2019-01-08,2019-01-08,2019-01-09,10.35,10.2
ADANIPOWER,NSE_EQ|INE814H01029,2021-11-23,2021-11-23,2021-11-24,21.4,21.04
ADANIPOWER,NSE_EQ|INE814H01029,2023-06-26,2023-06-26,2023-06-27,51.0,49.76
ADANIPOWER,NSE_EQ|INE814H01029,2024-07-09,2024-07-09,2024-07-10,146.8,141.28
ADANIPOWER,NSE_EQ|INE814H01029,2024-07-30,2024-07-30,2024-07-31,147.1,145.15
AMBUJACEM,NSE_EQ|INE079A01024,2016-08-30,2016-08-30,2016-08-31,275.05,264.66
AMBUJACEM,NSE_EQ|INE079A01024,2019-11-14,2019-11-14,2019-11-15,200.3,200.08
AMBUJACEM,NSE_EQ|INE079A01024,2019-11-22,2019-11-22,2019-11-25,201.0,200.57
AMBUJACEM,NSE_EQ|INE079A01024,2019-11-27,2019-11-27,2019-11-28,204.15,200.61
AMBUJACEM,NSE_EQ|INE079A01024,2020-03-03,2020-03-03,2020-03-04,211.35,207.86
AMBUJACEM,NSE_EQ|INE079A01024,2023-09-11,2023-09-11,2023-09-12,453.9,443.21
APLAPOLLO,NSE_EQ|INE702C01027,2015-08-27,2015-08-27,2015-08-28,44.0,42.83
APLAPOLLO,NSE_EQ|INE702C01027,2015-08-31,2015-08-31,2015-09-01,42.2,43.07
APLAPOLLO,NSE_EQ|INE702C01027,2016-12-21,2016-12-21,2016-12-22,93.0,90.17
APLAPOLLO,NSE_EQ|INE702C01027,2021-05-27,2021-05-27,2021-05-28,669.95,639.53
APLAPOLLO,NSE_EQ|INE702C01027,2021-10-18,2021-10-18,2021-10-19,867.0,858.29
APLAPOLLO,NSE_EQ|INE702C01027,2022-01-19,2022-01-19,2022-01-20,976.0,961.62
APLAPOLLO,NSE_EQ|INE702C01027,2022-07-27,2022-07-27,2022-07-28,900.0,896.52
APLAPOLLO,NSE_EQ|INE702C01027,2022-09-01,2022-09-01,2022-09-02,1037.85,956.41
APLAPOLLO,NSE_EQ|INE702C01027,2022-11-16,2022-11-16,2022-11-17,1084.0,1079.87
APLAPOLLO,NSE_EQ|INE702C01027,2023-01-04,2023-01-04,2023-01-05,1135.0,1105.24
APLAPOLLO,NSE_EQ|INE702C01027,2023-03-17,2023-03-17,2023-03-20,1268.0,1202.03
APLAPOLLO,NSE_EQ|INE702C01027,2023-04-18,2023-04-18,2023-04-19,1235.95,1217.78
APLAPOLLO,NSE_EQ|INE702C01027,2024-05-13,2024-05-13,2024-05-14,1555.0,1548.24
APLAPOLLO,NSE_EQ|INE702C01027,2024-10-29,2024-10-29,2024-10-30,1465.6,1497.99
APOLLOTYRE,NSE_EQ|INE438A01022,2015-08-12,2015-08-12,2015-08-13,188.95,184.38
APOLLOTYRE,NSE_EQ|INE438A01022,2019-04-12,2019-04-12,2019-04-15,215.4,214.78
APOLLOTYRE,NSE_EQ|INE438A01022,2019-04-18,2019-04-18,2019-04-22,216.95,215.86
APOLLOTYRE,NSE_EQ|INE438A01022,2020-08-04,2020-08-04,2020-08-05,116.0,109.71
APOLLOTYRE,NSE_EQ|INE438A01022,2020-09-14,2020-09-14,2020-09-15,125.55,119.66
APOLLOTYRE,NSE_EQ|INE438A01022,2022-05-12,2022-05-12,2022-05-13,195.5,193.78
ASHOKLEY,NSE_EQ|INE208A01029,2017-03-06,2017-03-06,2017-03-07,43.5,42.24
ASHOKLEY,NSE_EQ|INE208A01029,2017-08-11,2017-08-11,2017-08-14,49.9,48.56
ASHOKLEY,NSE_EQ|INE208A01029,2017-08-28,2017-08-28,2017-08-29,50.3,49.54
ASHOKLEY,NSE_EQ|INE208A01029,2018-02-05,2018-02-05,2018-02-06,59.0,58.12
ASHOKLEY,NSE_EQ|INE208A01029,2019-04-09,2019-04-09,2019-04-10,43.5,41.03
ASHOKLEY,NSE_EQ|INE208A01029,2020-06-05,2020-06-05,2020-06-08,22.5,20.37
ASHOKLEY,NSE_EQ|INE208A01029,2020-07-28,2020-07-28,2020-07-29,23.0,22.79
ASHOKLEY,NSE_EQ|INE208A01029,2022-10-04,2022-10-04,2022-10-06,76.1,74.77
ASHOKLEY,NSE_EQ|INE208A01029,2023-01-27,2023-01-27,2023-01-30,72.2,70.5
ASHOKLEY,NSE_EQ|INE208A01029,2023-12-13,2023-12-13,2023-12-14,85.0,84.47
ASHOKLEY,NSE_EQ|INE208A01029,2024-07-22,2024-07-22,2024-07-23,115.65,114.37
ASHOKLEY,NSE_EQ|INE208A01029,2024-12-30,2024-12-30,2024-12-31,111.0,111.44
ASIANPAINT,NSE_EQ|INE021A01026,2016-01-14,2016-01-14,2016-01-15,893.0,861.5
ASIANPAINT,NSE_EQ|INE021A01026,2016-01-22,2016-01-22,2016-01-25,870.0,867.09
ASIANPAINT,NSE_EQ|INE021A01026,2016-02-04,2016-02-04,2016-02-05,889.0,871.35
ASIANPAINT,NSE_EQ|INE021A01026,2016-05-06,2016-05-06,2016-05-09,894.95,871.79
ASIANPAINT,NSE_EQ|INE021A01026,2017-05-25,2017-05-25,2017-05-26,1124.95,1098.34
ASIANPAINT,NSE_EQ|INE021A01026,2018-06-26,2018-06-26,2018-06-27,1279.15,1265.46
ASIANPAINT,NSE_EQ|INE021A01026,2018-07-02,2018-07-02,2018-07-03,1298.6,1274.35
ASIANPAINT,NSE_EQ|INE021A01026,2018-12-11,2018-12-11,2018-12-12,1323.0,1269.53
ASIANPAINT,NSE_EQ|INE021A01026,2019-01-28,2019-01-28,2019-01-29,1377.0,1367.74
ASIANPAINT,NSE_EQ|INE021A01026,2020-02-03,2020-02-03,2020-02-04,1870.0,1779.2
ASIANPAINT,NSE_EQ|INE021A01026,2021-08-03,2021-08-03,2021-08-04,3040.6,3003.55
ASIANPAINT,NSE_EQ|INE021A01026,2022-01-20,2022-01-20,2022-01-21,3300.05,3296.92
ASTRAL,NSE_EQ|INE006I01046,2015-10-05,2015-10-05,2015-10-06,194.0,190.24
ASTRAL,NSE_EQ|INE006I01046,2015-10-13,2015-10-13,2015-10-14,192.05,191.77
ASTRAL,NSE_EQ|INE006I01046,2018-01-05,2018-01-05,2018-01-08,372.65,367.91
ASTRAL,NSE_EQ|INE006I01046,2018-01-09,2018-01-09,2018-01-10,388.75,369.28
ASTRAL,NSE_EQ|INE006I01046,2018-05-24,2018-05-24,2018-05-25,433.7,418.8
ASTRAL,NSE_EQ|INE006I01046,2019-01-30,2019-01-30,2019-01-31,506.55,494.93
ASTRAL,NSE_EQ|INE006I01046,2021-03-26,2021-03-26,2021-03-30,1244.35,1184.51
ASTRAL,NSE_EQ|INE006I01046,2023-01-23,2023-01-23,2023-01-24,1522.45,1504.1
ASTRAL,NSE_EQ|INE006I01046,2023-07-19,2023-07-19,2023-07-20,1908.95,1872.09
ASTRAL,NSE_EQ|INE006I01046,2023-07-21,2023-07-21,2023-07-24,1923.95,1882.88
ATGL,NSE_EQ|INE399L01023,2020-10-20,2020-10-20,2020-10-21,192.2,188.79
ATGL,NSE_EQ|INE399L01023,2022-02-10,2022-02-10,2022-02-11,1796.9,1800.32
ATGL,NSE_EQ|INE399L01023,2022-06-02,2022-06-02,2022-06-03,2467.0,2414.76
ATGL,NSE_EQ|INE399L01023,2024-02-07,2024-02-07,2024-02-08,1059.0,1035.18
AUBANK,NSE_EQ|INE949L01017,2020-01-07,2020-01-07,2020-01-08,397.0,396.15
AUBANK,NSE_EQ|INE949L01017,2020-09-01,2020-09-01,2020-09-02,355.0,348.25
AUBANK,NSE_EQ|INE949L01017,2021-11-23,2021-11-23,2021-11-24,601.5,596.57
AUBANK,NSE_EQ|INE949L01017,2024-07-24,2024-07-24,2024-07-25,657.3,653.97
AUROPHARMA,NSE_EQ|INE406A01037,2015-05-29,2015-05-29,2015-06-01,687.0,657.55
AUROPHARMA,NSE_EQ|INE406A01037,2015-12-14,2015-12-14,2015-12-15,823.9,819.84
AUROPHARMA,NSE_EQ|INE406A01037,2015-12-17,2015-12-17,2015-12-18,829.3,822.59
AUROPHARMA,NSE_EQ|INE406A01037,2016-05-31,2016-05-31,2016-06-01,790.75,770.79
AUROPHARMA,NSE_EQ|INE406A01037,2018-05-11,2018-05-11,2018-05-14,603.0,600.76
AUROPHARMA,NSE_EQ|INE406A01037,2018-10-29,2018-10-29,2018-10-30,771.15,744.84
AUROPHARMA,NSE_EQ|INE406A01037,2021-01-22,2021-01-22,2021-01-25,935.0,906.32
AUROPHARMA,NSE_EQ|INE406A01037,2023-03-14,2023-03-14,2023-03-15,453.05,447.88
AUROPHARMA,NSE_EQ|INE406A01037,2023-10-23,2023-10-23,2023-10-25,878.9,873.23
AXISBANK,NSE_EQ|INE238A01034,2017-03-28,2017-03-28,2017-03-29,506.0,494.96
AXISBANK,NSE_EQ|INE238A01034,2017-04-28,2017-04-28,2017-05-02,509.5,505.72
AXISBANK,NSE_EQ|INE238A01034,2017-07-31,2017-07-31,2017-08-01,518.2,514.05
AXISBANK,NSE_EQ|INE238A01034,2018-02-05,2018-02-05,2018-02-06,543.0,564.46
AXISBANK,NSE_EQ|INE238A01034,2018-09-25,2018-09-25,2018-09-26,619.0,608.0
AXISBANK,NSE_EQ|INE238A01034,2018-12-11,2018-12-11,2018-12-12,604.75,596.61
AXISBANK,NSE_EQ|INE238A01034,2019-12-09,2019-12-09,2019-12-10,731.0,722.13
AXISBANK,NSE_EQ|INE238A01034,2021-01-28,2021-01-28,2021-01-29,671.0,632.84
AXISBANK,NSE_EQ|INE238A01034,2021-03-19,2021-03-19,2021-03-22,719.0,723.54
AXISBANK,NSE_EQ|INE238A01034,2021-07-23,2021-07-23,2021-07-26,754.0,748.86
AXISBANK,NSE_EQ|INE238A01034,2022-02-25,2022-02-25,2022-02-28,749.9,749.82
AXISBANK,NSE_EQ|INE238A01034,2023-07-13,2023-07-13,2023-07-14,964.45,952.03
AXISBANK,NSE_EQ|INE238A01034,2023-07-17,2023-07-17,2023-07-18,964.0,954.2
AXISBANK,NSE_EQ|INE238A01034,2024-06-05,2024-06-05,2024-06-06,1192.1,1118.3
BAJAJFINSV,NSE_EQ|INE918I01026,2015-12-10,2015-12-10,2015-12-11,190.65,190.89
BAJAJFINSV,NSE_EQ|INE918I01026,2015-12-16,2015-12-16,2015-12-17,192.5,192.01
BAJAJFINSV,NSE_EQ|INE918I01026,2016-05-27,2016-05-27,2016-05-30,183.8,181.68
BAJAJFINSV,NSE_EQ|INE918I01026,2016-06-02,2016-06-02,2016-06-03,187.0,182.97
BAJAJFINSV,NSE_EQ|INE918I01026,2018-01-10,2018-01-10,2018-01-11,519.8,515.21
BAJAJFINSV,NSE_EQ|INE918I01026,2018-07-03,2018-07-03,2018-07-04,589.7,580.17
BAJAJFINSV,NSE_EQ|INE918I01026,2020-09-01,2020-09-01,2020-09-02,636.7,634.2
BAJAJFINSV,NSE_EQ|INE918I01026,2021-01-19,2021-01-19,2021-01-20,893.8,883.58
BAJAJFINSV,NSE_EQ|INE918I01026,2021-11-08,2021-11-08,2021-11-09,1832.0,1768.78
BAJFINANCE,NSE_EQ|INE296A01032,2015-06-01,2015-06-01,2015-06-02,44.5,43.23
BAJFINANCE,NSE_EQ|INE296A01032,2016-02-03,2016-02-03,2016-02-04,64.0,58.56
BAJFINANCE,NSE_EQ|INE296A01032,2019-05-09,2019-05-09,2019-05-10,297.0,295.36
BAJFINANCE,NSE_EQ|INE296A01032,2019-05-15,2019-05-15,2019-05-16,301.5,297.38
BAJFINANCE,NSE_EQ|INE296A01032,2019-07-09,2019-07-09,2019-07-10,360.0,344.01
BAJFINANCE,NSE_EQ|INE296A01032,2019-12-17,2019-12-17,2019-12-18,414.0,407.4
BAJFINANCE,NSE_EQ|INE296A01032,2020-10-01,2020-10-01,2020-10-05,346.5,343.07
BAJFINANCE,NSE_EQ|INE296A01032,2020-10-06,2020-10-06,2020-10-07,340.0,344.09
BAJFINANCE,NSE_EQ|INE296A01032,2021-02-01,2021-02-01,2021-02-02,510.0,500.25
BAJFINANCE,NSE_EQ|INE296A01032,2021-08-16,2021-08-16,2021-08-17,641.0,614.48
BAJFINANCE,NSE_EQ|INE296A01032,2022-09-30,2022-09-30,2022-10-03,733.5,728.85
BAJFINANCE,NSE_EQ|INE296A01032,2024-07-12,2024-07-12,2024-07-15,702.0,698.67
BANDHANBNK,NSE_EQ|INE545U01014,2021-11-09,2021-11-09,2021-11-10,306.4,300.36
BANDHANBNK,NSE_EQ|INE545U01014,2022-02-25,2022-02-25,2022-02-28,303.85,297.57
BANDHANBNK,NSE_EQ|INE545U01014,2022-03-22,2022-03-22,2022-03-23,305.55,302.52
BANDHANBNK,NSE_EQ|INE545U01014,2022-05-13,2022-05-13,2022-05-16,324.2,311.46
BANDHANBNK,NSE_EQ|INE545U01014,2022-09-05,2022-09-05,2022-09-06,285.0,279.08
BANKBARODA,NSE_EQ|INE028A01039,2016-07-25,2016-07-25,2016-07-26,156.45,150.39
BANKBARODA,NSE_EQ|INE028A01039,2016-08-04,2016-08-04,2016-08-05,157.7,153.12
BANKBARODA,NSE_EQ|INE028A01039,2017-01-11,2017-01-11,2017-01-12,160.0,159.22
BANKBARODA,NSE_EQ|INE028A01039,2017-03-15,2017-03-15,2017-03-16,167.6,166.17
BANKBARODA,NSE_EQ|INE028A01039,2017-12-18,2017-12-18,2017-12-19,171.35,168.64
BANKBARODA,NSE_EQ|INE028A01039,2021-08-06,2021-08-06,2021-08-09,85.25,82.92
BANKBARODA,NSE_EQ|INE028A01039,2022-09-30,2022-09-30,2022-10-03,131.9,128.55
BANKINDIA,NSE_EQ|INE084A01016,2016-08-12,2016-08-12,2016-08-16,114.9,105.54
BANKINDIA,NSE_EQ|INE084A01016,2020-07-29,2020-07-29,2020-07-30,47.3,46.68
BANKINDIA,NSE_EQ|INE084A01016,2020-08-12,2020-08-12,2020-08-13,49.3,48.78
BANKINDIA,NSE_EQ|INE084A01016,2021-06-21,2021-06-21,2021-06-22,80.0,74.03
BANKINDIA,NSE_EQ|INE084A01016,2022-12-26,2022-12-26,2022-12-27,89.25,79.19
BANKINDIA,NSE_EQ|INE084A01016,2024-05-08,2024-05-08,2024-05-09,143.3,141.29
BDL,NSE_EQ|INE171Z01026,2019-06-11,2019-06-11,2019-06-12,147.0,145.06
BDL,NSE_EQ|INE171Z01026,2021-08-18,2021-08-18,2021-08-20,190.05,190.37
BDL,NSE_EQ|INE171Z01026,2021-08-30,2021-08-30,2021-08-31,196.25,192.49
BDL,NSE_EQ|INE171Z01026,2021-11-29,2021-11-29,2021-11-30,204.0,202.44
BDL,NSE_EQ|INE171Z01026,2023-05-26,2023-05-26,2023-05-29,527.25,498.22
BDL,NSE_EQ|INE171Z01026,2023-07-11,2023-07-11,2023-07-12,616.5,552.8
BDL,NSE_EQ|INE171Z01026,2024-04-03,2024-04-03,2024-04-04,883.25,871.19
BEL,NSE_EQ|INE263A01024,2016-07-25,2016-07-25,2016-07-26,37.9,37.43
BEL,NSE_EQ|INE263A01024,2016-08-05,2016-08-05,2016-08-08,37.55,37.94
BEL,NSE_EQ|INE263A01024,2017-01-03,2017-01-03,2017-01-04,43.45,41.71
BEL,NSE_EQ|INE263A01024,2017-03-09,2017-03-09,2017-03-10,47.25,46.13
BEL,NSE_EQ|INE263A01024,2017-03-31,2017-03-31,2017-04-03,48.25,46.96
BEL,NSE_EQ|INE263A01024,2017-10-12,2017-10-12,2017-10-13,56.65,56.07
BEL,NSE_EQ|INE263A01024,2019-07-09,2019-07-09,2019-07-10,35.8,35.29
BEL,NSE_EQ|INE263A01024,2021-10-29,2021-10-29,2021-11-01,69.25,67.38
BEL,NSE_EQ|INE263A01024,2021-11-08,2021-11-08,2021-11-09,70.8,67.98
BEL,NSE_EQ|INE263A01024,2021-12-13,2021-12-13,2021-12-14,69.8,69.42
BEL,NSE_EQ|INE263A01024,2021-12-29,2021-12-29,2021-12-30,69.95,69.27
BEL,NSE_EQ|INE263A01024,2024-03-14,2024-03-14,2024-03-15,196.75,192.84
BHARATFORG,NSE_EQ|INE465A01025,2017-01-10,2017-01-10,2017-01-11,467.38,457.6
BHARATFORG,NSE_EQ|INE465A01025,2017-02-01,2017-02-01,2017-02-02,484.75,466.3
BHARATFORG,NSE_EQ|INE465A01025,2017-03-31,2017-03-31,2017-04-03,526.2,512.67
BHARATFORG,NSE_EQ|INE465A01025,2017-05-24,2017-05-24,2017-05-25,550.0,541.23
BHARATFORG,NSE_EQ|INE465A01025,2018-01-17,2018-01-17,2018-01-18,735.0,712.73
BHARATFORG,NSE_EQ|INE465A01025,2019-11-11,2019-11-11,2019-11-13,431.25,435.48
BHARATFORG,NSE_EQ|INE465A01025,2021-08-11,2021-08-11,2021-08-12,787.0,772.99
BHARATFORG,NSE_EQ|INE465A01025,2021-11-15,2021-11-15,2021-11-16,780.0,772.24
BHARATFORG,NSE_EQ|INE465A01025,2022-02-11,2022-02-11,2022-02-14,720.0,728.74
BHARATFORG,NSE_EQ|INE465A01025,2023-01-23,2023-01-23,2023-01-24,882.0,868.45
BHARATFORG,NSE_EQ|INE465A01025,2024-01-29,2024-01-29,2024-01-30,1250.0,1207.97
BHARATFORG,NSE_EQ|INE465A01025,2024-01-31,2024-01-31,2024-02-01,1242.0,1213.23
BHARATFORG,NSE_EQ|INE465A01025,2024-07-22,2024-07-22,2024-07-23,1630.0,1621.42
BHARTIARTL,NSE_EQ|INE397D01024,2016-06-17,2016-06-17,2016-06-20,349.45,349.03
BHARTIARTL,NSE_EQ|INE397D01024,2016-08-04,2016-08-04,2016-08-05,360.45,354.09
BHARTIARTL,NSE_EQ|INE397D01024,2018-12-26,2018-12-26,2018-12-27,317.25,303.72
BHARTIARTL,NSE_EQ|INE397D01024,2019-05-14,2019-05-14,2019-05-15,329.8,328.6
BHARTIARTL,NSE_EQ|INE397D01024,2022-12-19,2022-12-19,2022-12-20,839.75,826.6
BHARTIARTL,NSE_EQ|INE397D01024,2024-06-05,2024-06-05,2024-06-06,1359.0,1302.12
BHARTIARTL,NSE_EQ|INE397D01024,2024-08-08,2024-08-08,2024-08-09,1465.0,1444.32
BHARTIARTL,NSE_EQ|INE397D01024,2024-08-21,2024-08-21,2024-08-22,1473.7,1452.29
BHEL,NSE_EQ|INE257A01026,2015-08-10,2015-08-10,2015-08-11,182.47,176.57
BHEL,NSE_EQ|INE257A01026,2016-05-25,2016-05-25,2016-05-26,82.5,81.33
BHEL,NSE_EQ|INE257A01026,2018-10-24,2018-10-24,2018-10-25,74.9,75.23
BHEL,NSE_EQ|INE257A01026,2021-06-21,2021-06-21,2021-06-22,69.0,64.58
BHEL,NSE_EQ|INE257A01026,2023-01-05,2023-01-05,2023-01-06,82.3,79.57
BIOCON,NSE_EQ|INE376G01013,2015-04-22,2015-04-22,2015-04-23,78.15,74.23
BIOCON,NSE_EQ|INE376G01013,2017-03-03,2017-03-03,2017-03-06,179.3,173.06
BIOCON,NSE_EQ|INE376G01013,2017-04-25,2017-04-25,2017-04-26,196.5,185.29
BIOCON,NSE_EQ|INE376G01013,2018-02-21,2018-02-21,2018-02-22,290.5,286.49
BIOCON,NSE_EQ|INE376G01013,2020-01-16,2020-01-16,2020-01-17,288.5,283.08
BIOCON,NSE_EQ|INE376G01013,2020-02-05,2020-02-05,2020-02-06,295.5,290.71
BIOCON,NSE_EQ|INE376G01013,2020-08-10,2020-08-10,2020-08-11,415.0,404.54
BIOCON,NSE_EQ|INE376G01013,2021-04-16,2021-04-16,2021-04-19,412.85,402.53
BIOCON,NSE_EQ|INE376G01013,2021-07-14,2021-07-14,2021-07-15,400.35,394.76
BIOCON,NSE_EQ|INE376G01013,2021-07-23,2021-07-23,2021-07-26,398.15,397.42
BIOCON,NSE_EQ|INE376G01013,2021-12-22,2021-12-22,2021-12-23,360.8,356.61
BPCL,NSE_EQ|INE029A01011,2015-03-24,2015-03-24,2015-03-25,112.8,111.21
BPCL,NSE_EQ|INE029A01011,2016-01-14,2016-01-14,2016-01-15,141.3,139.69
BPCL,NSE_EQ|INE029A01011,2016-11-28,2016-11-28,2016-11-29,207.2,205.55
BPCL,NSE_EQ|INE029A01011,2020-08-20,2020-08-20,2020-08-21,199.0,193.43
BPCL,NSE_EQ|INE029A01011,2023-06-28,2023-06-28,2023-06-30,172.4,171.98
BPCL,NSE_EQ|INE029A01011,2023-07-03,2023-07-03,2023-07-04,177.15,172.28
BPCL,NSE_EQ|INE029A01011,2024-04-02,2024-04-02,2024-04-03,306.5,302.22
BSE,NSE_EQ|INE118H01025,2021-08-30,2021-08-30,2021-08-31,133.5,124.4
BSE,NSE_EQ|INE118H01025,2022-01-25,2022-01-25,2022-01-27,220.0,214.97
BSE,NSE_EQ|INE118H01025,2022-09-05,2022-09-05,2022-09-06,221.0,217.48
CANBK,NSE_EQ|INE476A01022,2016-11-15,2016-11-15,2016-11-16,64.4,62.15
CANBK,NSE_EQ|INE476A01022,2021-08-26,2021-08-26,2021-08-27,30.65,30.51
CANBK,NSE_EQ|INE476A01022,2022-12-28,2022-12-28,2022-12-29,62.9,62.36
CANBK,NSE_EQ|INE476A01022,2023-08-23,2023-08-23,2023-08-24,67.0,65.34
CANBK,NSE_EQ|INE476A01022,2023-10-26,2023-10-26,2023-10-27,72.35,71.58
CANBK,NSE_EQ|INE476A01022,2024-03-14,2024-03-14,2024-03-15,109.4,107.16
CGPOWER,NSE_EQ|INE067A01029,2017-06-21,2017-06-21,2017-06-22,86.0,84.42
CGPOWER,NSE_EQ|INE067A01029,2018-08-09,2018-08-09,2018-08-10,61.15,58.45
CGPOWER,NSE_EQ|INE067A01029,2021-01-14,2021-01-14,2021-01-15,43.15,42.14
CGPOWER,NSE_EQ|INE067A01029,2021-01-20,2021-01-20,2021-01-21,43.5,42.65
CGPOWER,NSE_EQ|INE067A01029,2022-02-03,2022-02-03,2022-02-04,183.45,180.66
CGPOWER,NSE_EQ|INE067A01029,2022-09-30,2022-09-30,2022-10-03,232.65,232.59
CGPOWER,NSE_EQ|INE067A01029,2022-10-06,2022-10-06,2022-10-07,242.3,233.34
CGPOWER,NSE_EQ|INE067A01029,2024-07-24,2024-07-24,2024-07-25,700.0,686.68
CGPOWER,NSE_EQ|INE067A01029,2024-08-09,2024-08-09,2024-08-12,711.0,706.01
CGPOWER,NSE_EQ|INE067A01029,2024-08-20,2024-08-20,2024-08-21,737.15,712.0
CHOLAFIN,NSE_EQ|INE121A01024,2015-04-27,2015-04-27,2015-04-28,121.5,117.22
CHOLAFIN,NSE_EQ|INE121A01024,2016-10-28,2016-10-28,2016-11-01,237.15,229.37
CHOLAFIN,NSE_EQ|INE121A01024,2017-09-06,2017-09-06,2017-09-07,234.8,230.9
CHOLAFIN,NSE_EQ|INE121A01024,2017-09-18,2017-09-18,2017-09-19,233.8,232.21
CHOLAFIN,NSE_EQ|INE121A01024,2018-02-01,2018-02-01,2018-02-02,267.0,260.45
